date,tenant_id,channel,campaign_id,creative_id,creative_type,spend,impressions,clicks,conversions,revenue,roas
2026-02-05,grace-kennedy,YouTube,GRA-007,CR-GRA-007-04,image,321.62,529,3,0,0.0,0.0
2026-02-05,grace-kennedy,YouTube,GRA-007,CR-GRA-007-05,video,405.26,667,4,0,0.0,0.0
2026-02-05,grace-kennedy,YouTube,GRA-007,CR-GRA-007-06,video,716.33,1179,8,0,0.0,0.0
2026-02-06,grace-kennedy,YouTube,GRA-007,CR-GRA-007-01,image,98.52,170,1,0,0.0,0.0
2026-02-06,grace-kennedy,YouTube,GRA-007,CR-GRA-007-02,video,267.97,463,4,0,0.0,0.0
2026-02-06,grace-kennedy,YouTube,GRA-007,CR-GRA-007-03,image,164.57,284,2,0,0.0,0.0
2026-02-06,grace-kennedy,YouTube,GRA-007,CR-GRA-007-04,image,237.82,411,3,0,0.0,0.0
2026-02-06,grace-kennedy,YouTube,GRA-007,CR-GRA-007-05,video,682.91,1182,10,0,0.0,0.0
2026-02-06,grace-kennedy,YouTube,GRA-007,CR-GRA-007-06,video,159.3,275,2,0,0.0,0.0
2026-02-07,grace-kennedy,YouTube,GRA-007,CR-GRA-007-01,image,362.73,567,4,0,0.0,0.0
2026-02-07,grace-kennedy,YouTube,GRA-007,CR-GRA-007-02,video,108.38,169,1,0,0.0,0.0
2026-02-07,grace-kennedy,YouTube,GRA-007,CR-GRA-007-03,image,175.67,274,2,0,0.0,0.0
2026-02-07,grace-kennedy,YouTube,GRA-007,CR-GRA-007-04,image,156.78,245,2,0,0.0,0.0
2026-02-07,grace-kennedy,YouTube,GRA-007,CR-GRA-007-05,video,792.83,1240,10,0,0.0,0.0
2026-02-07,grace-kennedy,YouTube,GRA-007,CR-GRA-007-06,video,260.84,408,3,0,0.0,0.0
2026-02-08,grace-kennedy,YouTube,GRA-007,CR-GRA-007-01,image,32.54,54,0,0,0.0,0.0
2026-02-08,grace-kennedy,YouTube,GRA-007,CR-GRA-007-02,video,51.04,84,0,0,0.0,0.0
2026-02-08,grace-kennedy,YouTube,GRA-007,CR-GRA-007-03,image,383.04,637,5,0,0.0,0.0
2026-02-08,grace-kennedy,YouTube,GRA-007,CR-GRA-007-04,image,153.08,254,2,0,0.0,0.0
2026-02-08,grace-kennedy,YouTube,GRA-007,CR-GRA-007-05,video,251.7,419,3,0,0.0,0.0
2026-02-08,grace-kennedy,YouTube,GRA-007,CR-GRA-007-06,video,114.62,190,1,0,0.0,0.0
2026-02-09,grace-kennedy,YouTube,GRA-007,CR-GRA-007-01,image,481.14,807,7,0,0.0,0.0
2026-02-09,grace-kennedy,YouTube,GRA-007,CR-GRA-007-02,video,175.95,295,2,0,0.0,0.0
2026-02-09,grace-kennedy,YouTube,GRA-007,CR-GRA-007-03,image,742.37,1246,11,0,0.0,0.0
2026-02-09,grace-kennedy,YouTube,GRA-007,CR-GRA-007-04,image,249.63,419,3,0,0.0,0.0
2026-02-09,grace-kennedy,YouTube,GRA-007,CR-GRA-007-05,video,36.29,60,0,0,0.0,0.0
2026-02-09,grace-kennedy,YouTube,GRA-007,CR-GRA-007-06,video,74.77,125,1,0,0.0,0.0
2026-02-10,grace-kennedy,YouTube,GRA-007,CR-GRA-007-01,image,357.98,628,4,0,0.0,0.0
2026-02-10,grace-kennedy,YouTube,GRA-007,CR-GRA-007-02,video,354.43,622,4,0,0.0,0.0
2026-02-10,grace-kennedy,YouTube,GRA-007,CR-GRA-007-03,image,183.95,323,2,0,0.0,0.0
2026-02-10,grace-kennedy,YouTube,GRA-007,CR-GRA-007-04,image,208.82,366,2,0,0.0,0.0
2026-02-10,grace-kennedy,YouTube,GRA-007,CR-GRA-007-05,video,157.25,276,2,0,0.0,0.0
2026-02-10,grace-kennedy,YouTube,GRA-007,CR-GRA-007-06,video,430.63,756,5,0,0.0,0.0
2026-02-11,grace-kennedy,YouTube,GRA-007,CR-GRA-007-01,image,602.0,1014,8,0,0.0,0.0
2026-02-11,grace-kennedy,YouTube,GRA-007,CR-GRA-007-02,video,351.74,592,4,0,0.0,0.0
2026-02-11,grace-kennedy,YouTube,GRA-007,CR-GRA-007-03,image,336.61,567,4,0,0.0,0.0
2026-02-11,grace-kennedy,YouTube,GRA-007,CR-GRA-007-04,image,132.81,223,1,0,0.0,0.0
2026-02-11,grace-kennedy,YouTube,GRA-007,CR-GRA-007-05,video,433.76,731,5,0,0.0,0.0
2026-02-11,grace-kennedy,YouTube,GRA-007,CR-GRA-007-06,video,240.58,405,3,0,0.0,0.0
2026-02-12,grace-kennedy,YouTube,GRA-007,CR-GRA-007-01,image,498.73,872,7,0,0.0,0.0
2026-02-12,grace-kennedy,YouTube,GRA-007,CR-GRA-007-02,video,395.91,692,6,0,0.0,0.0
2026-02-12,grace-kennedy,YouTube,GRA-007,CR-GRA-007-03,image,152.98,267,2,0,0.0,0.0
2026-02-12,grace-kennedy,YouTube,GRA-007,CR-GRA-007-04,image,397.11,694,6,0,0.0,0.0
2026-02-12,grace-kennedy,YouTube,GRA-007,CR-GRA-007-05,video,281.48,492,4,0,0.0,0.0
2026-02-12,grace-kennedy,YouTube,GRA-007,CR-GRA-007-06,video,308.65,540,4,0,0.0,0.0
2026-02-13,grace-kennedy,YouTube,GRA-007,CR-GRA-007-01,image,186.73,316,2,0,0.0,0.0
2026-02-13,grace-kennedy,YouTube,GRA-007,CR-GRA-007-02,video,187.06,317,2,0,0.0,0.0
2026-02-13,grace-kennedy,YouTube,GRA-007,CR-GRA-007-03,image,255.45,433,3,0,0.0,0.0
2026-02-13,grace-kennedy,YouTube,GRA-007,CR-GRA-007-04,image,769.29,1304,11,0,0.0,0.0
2026-02-13,grace-kennedy,YouTube,GRA-007,CR-GRA-007-05,video,79.84,135,1,0,0.0,0.0
2026-02-13,grace-kennedy,YouTube,GRA-007,CR-GRA-007-06,video,383.04,649,5,0,0.0,0.0
2026-02-14,grace-kennedy,YouTube,GRA-007,CR-GRA-007-01,image,117.69,203,1,0,0.0,0.0
2026-02-14,grace-kennedy,YouTube,GRA-007,CR-GRA-007-02,video,327.59,567,4,0,0.0,0.0
2026-02-14,grace-kennedy,YouTube,GRA-007,CR-GRA-007-03,image,232.0,401,3,0,0.0,0.0
2026-02-14,grace-kennedy,YouTube,GRA-007,CR-GRA-007-04,image,428.27,741,6,0,0.0,0.0
2026-02-14,grace-kennedy,YouTube,GRA-007,CR-GRA-007-05,video,135.18,233,1,0,0.0,0.0
2026-02-14,grace-kennedy,YouTube,GRA-007,CR-GRA-007-06,video,272.88,472,3,0,0.0,0.0
2026-02-16,grace-kennedy,YouTube,GRA-007,CR-GRA-007-01,image,215.44,349,2,0,0.0,0.0
2026-02-16,grace-kennedy,YouTube,GRA-007,CR-GRA-007-02,video,254.92,413,2,0,0.0,0.0
2026-02-16,grace-kennedy,YouTube,GRA-007,CR-GRA-007-03,image,191.0,309,2,0,0.0,0.0
2026-02-16,grace-kennedy,YouTube,GRA-007,CR-GRA-007-04,image,184.04,298,2,0,0.0,0.0
2026-02-16,grace-kennedy,YouTube,GRA-007,CR-GRA-007-05,video,111.53,180,1,0,0.0,0.0
2026-02-16,grace-kennedy,YouTube,GRA-007,CR-GRA-007-06,video,155.05,251,1,0,0.0,0.0
2026-02-17,grace-kennedy,YouTube,GRA-007,CR-GRA-007-01,image,110.74,192,1,0,0.0,0.0
2026-02-17,grace-kennedy,YouTube,GRA-007,CR-GRA-007-02,video,156.84,272,2,0,0.0,0.0
2026-02-17,grace-kennedy,YouTube,GRA-007,CR-GRA-007-03,image,772.46,1340,10,0,0.0,0.0
2026-02-17,grace-kennedy,YouTube,GRA-007,CR-GRA-007-04,image,147.42,255,2,0,0.0,0.0
2026-02-17,grace-kennedy,YouTube,GRA-007,CR-GRA-007-05,video,80.65,139,1,0,0.0,0.0
2026-02-17,grace-kennedy,YouTube,GRA-007,CR-GRA-007-06,video,183.08,317,2,0,0.0,0.0
2025-11-20,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,287.23,518,4,0,0.0,0.0
2025-11-20,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,84.16,151,1,0,0.0,0.0
2025-11-20,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,122.24,220,2,0,0.0,0.0
2025-11-20,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,41.09,74,0,0,0.0,0.0
2025-11-20,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,120.47,217,2,0,0.0,0.0
2025-11-21,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,158.45,348,3,0,0.0,0.0
2025-11-21,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,122.53,269,2,0,0.0,0.0
2025-11-21,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,294.8,649,7,0,0.0,0.0
2025-11-21,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,191.12,420,4,0,0.0,0.0
2025-11-21,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,59.67,131,1,0,0.0,0.0
2025-11-22,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,52.31,111,0,0,0.0,0.0
2025-11-22,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,32.52,69,0,0,0.0,0.0
2025-11-22,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,76.77,163,1,0,0.0,0.0
2025-11-22,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,167.23,355,2,0,0.0,0.0
2025-11-22,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,64.38,136,1,0,0.0,0.0
2025-11-23,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,42.16,77,0,0,0.0,0.0
2025-11-23,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,48.54,88,0,0,0.0,0.0
2025-11-23,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,166.42,304,2,0,0.0,0.0
2025-11-23,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,162.92,297,2,0,0.0,0.0
2025-11-23,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,80.26,146,1,0,0.0,0.0
2025-11-24,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,226.08,404,4,0,0.0,0.0
2025-11-24,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,167.23,299,3,0,0.0,0.0
2025-11-24,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,54.23,97,1,0,0.0,0.0
2025-11-24,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,67.95,121,1,0,0.0,0.0
2025-11-24,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,81.2,145,1,0,0.0,0.0
2025-11-25,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,57.65,107,1,0,0.0,0.0
2025-11-25,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,64.38,120,1,0,0.0,0.0
2025-11-25,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,90.56,168,1,0,0.0,0.0
2025-11-25,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,176.84,329,3,0,0.0,0.0
2025-11-25,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,141.25,263,2,0,0.0,0.0
2025-11-26,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,92.04,173,1,0,0.0,0.0
2025-11-26,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,107.96,203,1,0,0.0,0.0
2025-11-26,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,105.23,198,1,0,0.0,0.0
2025-11-26,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,109.11,205,1,0,0.0,0.0
2025-11-26,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,81.49,153,1,0,0.0,0.0
2025-11-27,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,6.18,11,0,0,0.0,0.0
2025-11-27,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,113.75,211,2,0,0.0,0.0
2025-11-27,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,168.28,312,3,0,0.0,0.0
2025-11-27,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,167.48,310,2,0,0.0,0.0
2025-11-27,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,48.19,89,0,0,0.0,0.0
2025-11-28,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,109.31,196,2,0,0.0,0.0
2025-11-28,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,113.95,204,2,0,0.0,0.0
2025-11-28,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,297.64,534,5,0,0.0,0.0
2025-11-28,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,38.57,69,0,0,0.0,0.0
2025-11-28,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,27.81,49,0,0,0.0,0.0
2025-11-29,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,54.17,102,0,0,0.0,0.0
2025-11-29,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,153.65,289,2,0,0.0,0.0
2025-11-29,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,99.33,187,1,0,0.0,0.0
2025-11-29,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,78.0,147,1,0,0.0,0.0
2025-11-29,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,85.07,160,1,0,0.0,0.0
2025-11-30,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,208.05,400,4,0,0.0,0.0
2025-11-30,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,156.77,302,3,0,0.0,0.0
2025-11-30,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,36.71,70,0,0,0.0,0.0
2025-11-30,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,87.46,168,1,0,0.0,0.0
2025-11-30,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,123.53,237,2,0,0.0,0.0
2025-12-01,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,167.8,335,3,0,0.0,0.0
2025-12-01,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,62.9,125,1,0,0.0,0.0
2025-12-01,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,288.52,576,5,0,0.0,0.0
2025-12-01,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,56.38,112,1,0,0.0,0.0
2025-12-01,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,47.7,95,0,0,0.0,0.0
2025-12-02,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,122.82,225,2,0,0.0,0.0
2025-12-02,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,147.31,270,2,0,0.0,0.0
2025-12-02,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,104.1,191,1,0,0.0,0.0
2025-12-02,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,188.42,345,3,0,0.0,0.0
2025-12-02,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,30.84,56,0,0,0.0,0.0
2025-12-03,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,124.38,235,2,0,0.0,0.0
2025-12-03,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,140.3,265,2,0,0.0,0.0
2025-12-03,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,91.23,172,1,0,0.0,0.0
2025-12-03,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,48.86,92,0,0,0.0,0.0
2025-12-03,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,99.52,188,1,0,0.0,0.0
2025-12-04,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,45.14,84,0,0,0.0,0.0
2025-12-04,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,99.6,187,1,0,0.0,0.0
2025-12-04,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,125.59,235,2,0,0.0,0.0
2025-12-04,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,198.98,373,3,0,0.0,0.0
2025-12-04,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,101.58,190,1,0,0.0,0.0
2025-12-05,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,211.4,380,4,0,0.0,0.0
2025-12-05,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,72.39,130,1,0,0.0,0.0
2025-12-05,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,72.43,130,1,0,0.0,0.0
2025-12-05,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,98.79,177,1,0,0.0,0.0
2025-12-05,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,157.56,283,3,0,0.0,0.0
2025-12-06,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,71.67,132,1,0,0.0,0.0
2025-12-06,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,92.02,170,1,0,0.0,0.0
2025-12-06,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,220.95,408,3,0,0.0,0.0
2025-12-06,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,86.86,160,1,0,0.0,0.0
2025-12-06,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,90.77,167,1,0,0.0,0.0
2025-12-07,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,65.84,122,1,0,0.0,0.0
2025-12-07,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,157.01,290,3,0,0.0,0.0
2025-12-07,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,146.75,271,3,0,0.0,0.0
2025-12-07,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,82.53,152,1,0,0.0,0.0
2025-12-07,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,56.19,104,1,0,0.0,0.0
2025-12-08,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,131.83,289,2,0,0.0,0.0
2025-12-08,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,74.43,163,1,0,0.0,0.0
2025-12-08,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,55.82,122,1,0,0.0,0.0
2025-12-08,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,152.24,334,3,0,0.0,0.0
2025-12-08,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,143.36,314,3,0,0.0,0.0
2025-12-09,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,77.7,146,1,0,0.0,0.0
2025-12-09,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,191.18,361,3,0,0.0,0.0
2025-12-09,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,70.77,133,1,0,0.0,0.0
2025-12-09,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,94.77,179,1,0,0.0,0.0
2025-12-09,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,168.79,319,3,0,0.0,0.0
2025-12-10,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,87.11,188,2,0,0.0,0.0
2025-12-10,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,37.77,81,0,0,0.0,0.0
2025-12-10,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,98.36,212,2,0,0.0,0.0
2025-12-10,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,320.62,693,7,0,0.0,0.0
2025-12-10,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,215.89,466,5,0,0.0,0.0
2025-12-11,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,99.27,215,2,0,0.0,0.0
2025-12-11,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,125.55,271,2,0,0.0,0.0
2025-12-11,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,119.18,258,2,0,0.0,0.0
2025-12-11,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,112.87,244,2,0,0.0,0.0
2025-12-11,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,67.99,147,1,0,0.0,0.0
2025-12-12,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,179.09,387,3,0,0.0,0.0
2025-12-12,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,5.45,11,0,0,0.0,0.0
2025-12-12,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,126.78,274,2,0,0.0,0.0
2025-12-12,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,221.93,480,4,0,0.0,0.0
2025-12-12,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,134.41,290,2,0,0.0,0.0
2025-12-13,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,132.07,292,3,0,0.0,0.0
2025-12-13,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,70.14,155,1,0,0.0,0.0
2025-12-13,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,198.79,440,5,0,0.0,0.0
2025-12-13,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,47.51,105,1,0,0.0,0.0
2025-12-13,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,17.16,38,0,0,0.0,0.0
2025-12-14,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,62.14,125,1,0,0.0,0.0
2025-12-14,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,162.47,329,3,0,0.0,0.0
2025-12-14,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,84.37,170,1,0,0.0,0.0
2025-12-14,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,147.92,299,2,0,0.0,0.0
2025-12-14,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,27.62,55,0,0,0.0,0.0
2025-12-15,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,101.49,199,1,0,0.0,0.0
2025-12-15,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,69.8,137,1,0,0.0,0.0
2025-12-15,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,40.37,79,0,0,0.0,0.0
2025-12-15,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,59.66,117,1,0,0.0,0.0
2025-12-15,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,138.63,272,2,0,0.0,0.0
2025-12-16,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,73.53,159,1,0,0.0,0.0
2025-12-16,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,17.62,38,0,0,0.0,0.0
2025-12-16,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,48.38,105,1,0,0.0,0.0
2025-12-16,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,266.41,578,5,0,0.0,0.0
2025-12-16,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,102.28,222,2,0,0.0,0.0
2025-12-17,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,213.19,393,3,0,0.0,0.0
2025-12-17,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,85.82,158,1,0,0.0,0.0
2025-12-17,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,17.02,31,0,0,0.0,0.0
2025-12-17,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,181.41,334,3,0,0.0,0.0
2025-12-17,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,146.31,270,2,0,0.0,0.0
2025-12-18,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,147.5,317,2,0,0.0,0.0
2025-12-18,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,68.45,147,1,0,0.0,0.0
2025-12-18,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,59.32,127,1,0,0.0,0.0
2025-12-18,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,153.77,331,2,0,0.0,0.0
2025-12-18,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,36.68,79,0,0,0.0,0.0
2025-12-19,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,233.1,505,5,0,0.0,0.0
2025-12-19,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,120.02,260,2,0,0.0,0.0
2025-12-19,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,137.22,297,3,0,0.0,0.0
2025-12-19,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,73.82,159,1,0,0.0,0.0
2025-12-19,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,129.91,281,3,0,0.0,0.0
2025-12-20,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,146.24,289,2,0,0.0,0.0
2025-12-20,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,174.46,345,3,0,0.0,0.0
2025-12-20,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,83.7,165,1,0,0.0,0.0
2025-12-20,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,85.5,169,1,0,0.0,0.0
2025-12-20,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,81.22,160,1,0,0.0,0.0
2025-12-21,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,23.53,42,0,0,0.0,0.0
2025-12-21,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,74.79,135,1,0,0.0,0.0
2025-12-21,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,159.81,289,2,0,0.0,0.0
2025-12-21,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,139.83,253,2,0,0.0,0.0
2025-12-21,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,58.93,106,1,0,0.0,0.0
2025-12-22,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,144.0,299,2,0,0.0,0.0
2025-12-22,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,173.86,361,3,0,0.0,0.0
2025-12-22,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,112.4,233,2,0,0.0,0.0
2025-12-22,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,143.91,299,2,0,0.0,0.0
2025-12-22,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,61.52,127,1,0,0.0,0.0
2025-12-23,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,97.13,207,2,0,0.0,0.0
2025-12-23,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,184.05,392,4,0,0.0,0.0
2025-12-23,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,251.13,536,5,0,0.0,0.0
2025-12-23,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,25.08,53,0,0,0.0,0.0
2025-12-23,grace-kennedy,YouTube,GRA-008,CR-GRA-008-05,image,101.27,216,2,0,0.0,0.0
2025-12-24,grace-kennedy,YouTube,GRA-008,CR-GRA-008-01,image,104.61,190,2,0,0.0,0.0
2025-12-24,grace-kennedy,YouTube,GRA-008,CR-GRA-008-02,image,102.53,186,2,0,0.0,0.0
2025-12-24,grace-kennedy,YouTube,GRA-008,CR-GRA-008-03,image,116.42,212,2,0,0.0,0.0
2025-12-24,grace-kennedy,YouTube,GRA-008,CR-GRA-008-04,carousel,77.32,140,1,0,0.0,0.0
